Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-04-08 08:00:00,Denmark,East Denmark,DK-DK2,70.16,130.24,87.63,73.29,entsoe.eu,false,
2024-04-08 09:00:00,Denmark,East Denmark,DK-DK2,66.44,133.47,88.42,77.33,entsoe.eu,false,
2024-04-08 10:00:00,Denmark,East Denmark,DK-DK2,100.37,162.48,84.67,75.78,entsoe.eu,false,
2024-04-08 11:00:00,Denmark,East Denmark,DK-DK2,86.71,142.95,87.7,73.71,entsoe.eu,false,
2024-04-08 12:00:00,Denmark,East Denmark,DK-DK2,51.58,108.78,91.65,74.82,entsoe.eu,false,
2024-04-08 13:00:00,Denmark,East Denmark,DK-DK2,46.89,106.04,92.21,73.69,entsoe.eu,false,
2024-04-08 14:00:00,Denmark,East Denmark,DK-DK2,56.4,123.22,90.53,72.45,entsoe.eu,false,
2024-04-08 15:00:00,Denmark,East Denmark,DK-DK2,97.25,163.2,85.43,70.43,entsoe.eu,false,
2024-04-08 16:00:00,Denmark,East Denmark,DK-DK2,58.2,123.5,89.55,69.82,entsoe.eu,false,
2024-04-08 17:00:00,Denmark,East Denmark,DK-DK2,67.69,131.79,87.57,67.83,entsoe.eu,false,
2024-04-08 18:00:00,Denmark,East Denmark,DK-DK2,90.51,159.24,83.09,65.12,entsoe.eu,false,
2024-04-08 19:00:00,Denmark,East Denmark,DK-DK2,93.5,158.52,82.78,63.64,entsoe.eu,false,
2024-04-08 20:00:00,Denmark,East Denmark,DK-DK2,82.6,144.67,85.52,67.11,entsoe.eu,false,
2024-04-08 21:00:00,Denmark,East Denmark,DK-DK2,72.77,131.3,87.27,67.56,entsoe.eu,false,
2024-04-08 22:00:00,Denmark,East Denmark,DK-DK2,68.83,126.73,88.06,68.92,entsoe.eu,false,
2024-04-08 23:00:00,Denmark,East Denmark,DK-DK2,57.41,115.8,89.75,70.76,entsoe.eu,false,
2024-04-09 00:00:00,Denmark,East Denmark,DK-DK2,56.85,110.43,89.86,69.8,entsoe.eu,false,
2024-04-09 01:00:00,Denmark,East Denmark,DK-DK2,67.54,117.77,87.88,69.89,entsoe.eu,false,
2024-04-09 02:00:00,Denmark,East Denmark,DK-DK2,70.75,123.41,87.29,72.29,entsoe.eu,false,
2024-04-09 03:00:00,Denmark,East Denmark,DK-DK2,69.36,125.63,87.56,75.79,entsoe.eu,false,
2024-04-09 04:00:00,Denmark,East Denmark,DK-DK2,65.1,118.01,88.32,76.98,entsoe.eu,false,
2024-04-09 05:00:00,Denmark,East Denmark,DK-DK2,42.16,93.87,92.64,79.88,entsoe.eu,false,
2024-04-09 06:00:00,Denmark,East Denmark,DK-DK2,34.53,80.62,94.06,81.06,entsoe.eu,false,
2024-04-09 07:00:00,Denmark,East Denmark,DK-DK2,38.87,82.96,93.29,82.19,entsoe.eu,false,
2024-04-09 08:00:00,Denmark,East Denmark,DK-DK2,62.56,106.37,89.95,78.07,entsoe.eu,false,
2024-04-09 09:00:00,Denmark,East Denmark,DK-DK2,75.46,126.41,87.8,82.9,entsoe.eu,false,
2024-04-09 10:00:00,Denmark,East Denmark,DK-DK2,81.03,132.39,87.61,83.41,entsoe.eu,false,
2024-04-09 11:00:00,Denmark,East Denmark,DK-DK2,103.38,157.72,83.95,82.99,entsoe.eu,false,
2024-04-09 12:00:00,Denmark,East Denmark,DK-DK2,116.03,173.3,82.41,80.17,entsoe.eu,false,
2024-04-09 13:00:00,Denmark,East Denmark,DK-DK2,87.46,138.15,86.57,73.77,entsoe.eu,false,
2024-04-09 14:00:00,Denmark,East Denmark,DK-DK2,59.64,106.08,89.79,72.97,entsoe.eu,false,
2024-04-09 15:00:00,Denmark,East Denmark,DK-DK2,55.5,100.65,90.09,76.67,entsoe.eu,false,
2024-04-09 16:00:00,Denmark,East Denmark,DK-DK2,58.35,106.38,89.56,79.74,entsoe.eu,false,
2024-04-09 17:00:00,Denmark,East Denmark,DK-DK2,62.67,113.41,88.85,78.15,entsoe.eu,false,
2024-04-09 18:00:00,Denmark,East Denmark,DK-DK2,62.01,112.74,88.88,81.39,entsoe.eu,false,
2024-04-09 19:00:00,Denmark,East Denmark,DK-DK2,53.62,97.01,90.4,81.38,entsoe.eu,false,
2024-04-09 20:00:00,Denmark,East Denmark,DK-DK2,52.22,93.09,90.86,75.86,entsoe.eu,false,
2024-04-09 21:00:00,Denmark,East Denmark,DK-DK2,50.99,88.28,91.04,79.98,entsoe.eu,false,
2024-04-09 22:00:00,Denmark,East Denmark,DK-DK2,32.47,64.13,94.29,84.09,entsoe.eu,false,
2024-04-09 23:00:00,Denmark,East Denmark,DK-DK2,28.96,54.21,94.93,84.03,entsoe.eu,false,
2024-04-10 00:00:00,Denmark,East Denmark,DK-DK2,29.95,55.08,94.74,84.95,entsoe.eu,false,
2024-04-10 01:00:00,Denmark,East Denmark,DK-DK2,34.51,60.44,93.94,84.38,entsoe.eu,false,
2024-04-10 02:00:00,Denmark,East Denmark,DK-DK2,36.58,62.85,93.56,86.18,entsoe.eu,false,
2024-04-10 03:00:00,Denmark,East Denmark,DK-DK2,36.72,62.69,93.54,87.2,entsoe.eu,false,
2024-04-10 04:00:00,Denmark,East Denmark,DK-DK2,31.36,56.14,94.49,86.96,entsoe.eu,false,
2024-04-10 05:00:00,Denmark,East Denmark,DK-DK2,36.31,62.09,93.63,85.0,entsoe.eu,false,
2024-04-10 06:00:00,Denmark,East Denmark,DK-DK2,40.24,67.08,92.94,84.68,entsoe.eu,false,
2024-04-10 07:00:00,Denmark,East Denmark,DK-DK2,38.02,64.98,93.33,85.87,entsoe.eu,false,
2024-04-10 08:00:00,Denmark,East Denmark,DK-DK2,30.63,56.82,94.63,87.35,entsoe.eu,false,
2024-04-10 09:00:00,Denmark,East Denmark,DK-DK2,25.66,51.83,95.49,88.97,entsoe.eu,false,
2024-04-10 10:00:00,Denmark,East Denmark,DK-DK2,23.36,50.06,95.91,89.74,entsoe.eu,false,
2024-04-10 11:00:00,Denmark,East Denmark,DK-DK2,19.58,46.87,96.57,90.7,entsoe.eu,false,
2024-04-10 12:00:00,Denmark,East Denmark,DK-DK2,18.29,46.25,96.77,91.36,entsoe.eu,false,
2024-04-10 13:00:00,Denmark,East Denmark,DK-DK2,20.13,48.11,96.45,92.63,entsoe.eu,false,
2024-04-10 14:00:00,Denmark,East Denmark,DK-DK2,19.48,46.51,96.56,92.07,entsoe.eu,false,
2024-04-10 15:00:00,Denmark,East Denmark,DK-DK2,31.91,60.25,94.41,89.16,entsoe.eu,false,
2024-04-10 16:00:00,Denmark,East Denmark,DK-DK2,49.83,81.8,91.17,85.15,entsoe.eu,false,
2024-04-10 17:00:00,Denmark,East Denmark,DK-DK2,64.46,99.87,88.24,81.22,entsoe.eu,false,
2024-04-10 18:00:00,Denmark,East Denmark,DK-DK2,71.83,110.01,86.76,78.31,entsoe.eu,false,
2024-04-10 19:00:00,Denmark,East Denmark,DK-DK2,61.44,97.19,88.95,78.6,entsoe.eu,false,
2024-04-10 20:00:00,Denmark,East Denmark,DK-DK2,45.75,78.76,91.81,80.09,entsoe.eu,false,
2024-04-10 21:00:00,Denmark,East Denmark,DK-DK2,39.73,71.02,92.84,81.6,entsoe.eu,false,
2024-04-10 22:00:00,Denmark,East Denmark,DK-DK2,35.73,65.99,93.59,80.26,entsoe.eu,false,
2024-04-10 23:00:00,Denmark,East Denmark,DK-DK2,37.25,66.76,93.31,79.3,entsoe.eu,false,
2024-04-11 00:00:00,Denmark,East Denmark,DK-DK2,36.9,66.07,93.47,78.6,entsoe.eu,false,
2024-04-11 01:00:00,Denmark,East Denmark,DK-DK2,32.23,59.18,94.32,79.69,entsoe.eu,false,
2024-04-11 02:00:00,Denmark,East Denmark,DK-DK2,25.88,50.56,95.45,83.66,entsoe.eu,false,
2024-04-11 03:00:00,Denmark,East Denmark,DK-DK2,18.33,41.11,96.79,85.13,entsoe.eu,false,
2024-04-11 04:00:00,Denmark,East Denmark,DK-DK2,18.39,41.17,96.76,85.86,entsoe.eu,false,
2024-04-11 05:00:00,Denmark,East Denmark,DK-DK2,19.97,43.2,96.5,86.41,entsoe.eu,false,
2024-04-11 06:00:00,Denmark,East Denmark,DK-DK2,20.12,43.76,96.44,87.37,entsoe.eu,false,
2024-04-11 07:00:00,Denmark,East Denmark,DK-DK2,21.76,45.66,96.06,87.92,entsoe.eu,false,
2024-04-11 08:00:00,Denmark,East Denmark,DK-DK2,23.56,49.17,95.58,91.13,entsoe.eu,false,
2024-04-11 09:00:00,Denmark,East Denmark,DK-DK2,34.63,62.56,94.4,90.56,entsoe.eu,false,
2024-04-11 10:00:00,Denmark,East Denmark,DK-DK2,49.84,81.69,92.28,90.5,entsoe.eu,false,
2024-04-11 11:00:00,Denmark,East Denmark,DK-DK2,46.99,77.68,93.23,88.52,entsoe.eu,false,
2024-04-11 12:00:00,Denmark,East Denmark,DK-DK2,32.19,58.71,95.1,90.84,entsoe.eu,false,
2024-04-11 13:00:00,Denmark,East Denmark,DK-DK2,17.8,42.06,96.88,88.05,entsoe.eu,false,
2024-04-11 14:00:00,Denmark,East Denmark,DK-DK2,19.99,44.28,96.49,86.74,entsoe.eu,false,
2024-04-11 15:00:00,Denmark,East Denmark,DK-DK2,40.53,68.26,92.93,83.73,entsoe.eu,false,
2024-04-11 16:00:00,Denmark,East Denmark,DK-DK2,56.99,87.44,90.01,81.92,entsoe.eu,false,
2024-04-11 17:00:00,Denmark,East Denmark,DK-DK2,50.47,78.97,91.18,81.94,entsoe.eu,false,
2024-04-11 18:00:00,Denmark,East Denmark,DK-DK2,49.2,77.58,91.4,81.54,entsoe.eu,false,
2024-04-11 19:00:00,Denmark,East Denmark,DK-DK2,48.16,75.89,91.61,81.83,entsoe.eu,false,
2024-04-11 20:00:00,Denmark,East Denmark,DK-DK2,56.02,85.32,89.99,80.23,entsoe.eu,false,
2024-04-11 21:00:00,Denmark,East Denmark,DK-DK2,53.16,83.06,90.6,80.86,entsoe.eu,false,
2024-04-11 22:00:00,Denmark,East Denmark,DK-DK2,42.33,71.66,92.54,80.58,entsoe.eu,false,
2024-04-11 23:00:00,Denmark,East Denmark,DK-DK2,42.18,72.13,92.59,80.98,entsoe.eu,false,
2024-04-12 00:00:00,Denmark,East Denmark,DK-DK2,42.74,76.9,92.49,81.09,entsoe.eu,false,
2024-04-12 01:00:00,Denmark,East Denmark,DK-DK2,41.44,78.16,92.72,79.68,entsoe.eu,false,
2024-04-12 02:00:00,Denmark,East Denmark,DK-DK2,44.03,80.9,92.27,78.52,entsoe.eu,false,
2024-04-12 03:00:00,Denmark,East Denmark,DK-DK2,49.37,89.26,91.34,77.3,entsoe.eu,false,
2024-04-12 04:00:00,Denmark,East Denmark,DK-DK2,51.59,92.08,90.94,76.45,entsoe.eu,false,
2024-04-12 05:00:00,Denmark,East Denmark,DK-DK2,49.78,90.37,91.17,78.85,entsoe.eu,false,
2024-04-12 06:00:00,Denmark,East Denmark,DK-DK2,52.74,95.33,90.57,79.18,entsoe.eu,false,
2024-04-12 07:00:00,Denmark,East Denmark,DK-DK2,63.8,110.18,88.62,87.22,entsoe.eu,false,
2024-04-12 08:00:00,Denmark,East Denmark,DK-DK2,66.1,110.63,89.0,88.62,entsoe.eu,false,
2024-04-12 09:00:00,Denmark,East Denmark,DK-DK2,69.95,113.63,89.01,88.55,entsoe.eu,false,
2024-04-12 10:00:00,Denmark,East Denmark,DK-DK2,70.49,113.71,89.11,88.81,entsoe.eu,false,
2024-04-12 11:00:00,Denmark,East Denmark,DK-DK2,65.24,106.22,89.96,89.94,entsoe.eu,false,
2024-04-12 12:00:00,Denmark,East Denmark,DK-DK2,61.37,102.08,90.43,90.41,entsoe.eu,false,
2024-04-12 13:00:00,Denmark,East Denmark,DK-DK2,55.72,97.73,91.01,90.99,entsoe.eu,false,
2024-04-12 14:00:00,Denmark,East Denmark,DK-DK2,47.1,88.84,91.59,91.55,entsoe.eu,false,
2024-04-12 15:00:00,Denmark,East Denmark,DK-DK2,48.78,93.05,91.32,88.99,entsoe.eu,false,
2024-04-12 16:00:00,Denmark,East Denmark,DK-DK2,40.93,83.2,92.81,83.11,entsoe.eu,false,
2024-04-12 17:00:00,Denmark,East Denmark,DK-DK2,47.45,92.07,91.65,82.34,entsoe.eu,false,
2024-04-12 18:00:00,Denmark,East Denmark,DK-DK2,55.93,103.64,90.16,80.95,entsoe.eu,false,
2024-04-12 19:00:00,Denmark,East Denmark,DK-DK2,53.02,97.9,90.69,79.36,entsoe.eu,false,
2024-04-12 20:00:00,Denmark,East Denmark,DK-DK2,53.75,99.34,90.56,79.0,entsoe.eu,false,
2024-04-12 21:00:00,Denmark,East Denmark,DK-DK2,52.7,97.28,90.75,77.07,entsoe.eu,false,
2024-04-12 22:00:00,Denmark,East Denmark,DK-DK2,45.45,85.92,92.01,76.74,entsoe.eu,false,
2024-04-12 23:00:00,Denmark,East Denmark,DK-DK2,46.97,85.59,91.75,74.45,entsoe.eu,false,
2024-04-13 00:00:00,Denmark,East Denmark,DK-DK2,53.53,98.71,90.59,71.77,entsoe.eu,false,
2024-04-13 01:00:00,Denmark,East Denmark,DK-DK2,50.41,99.38,91.14,71.62,entsoe.eu,false,
2024-04-13 02:00:00,Denmark,East Denmark,DK-DK2,53.79,99.7,90.55,73.33,entsoe.eu,false,
2024-04-13 03:00:00,Denmark,East Denmark,DK-DK2,54.45,97.06,90.45,72.98,entsoe.eu,false,
2024-04-13 04:00:00,Denmark,East Denmark,DK-DK2,54.68,94.76,90.41,73.26,entsoe.eu,false,
2024-04-13 05:00:00,Denmark,East Denmark,DK-DK2,54.9,96.76,90.38,74.05,entsoe.eu,false,
2024-04-13 06:00:00,Denmark,East Denmark,DK-DK2,49.04,92.27,91.4,78.07,entsoe.eu,false,
2024-04-13 07:00:00,Denmark,East Denmark,DK-DK2,51.5,96.14,91.11,84.2,entsoe.eu,false,
2024-04-13 08:00:00,Denmark,East Denmark,DK-DK2,70.74,118.42,89.37,83.87,entsoe.eu,false,
2024-04-13 09:00:00,Denmark,East Denmark,DK-DK2,73.41,123.56,89.0,87.27,entsoe.eu,false,
2024-04-13 10:00:00,Denmark,East Denmark,DK-DK2,64.61,112.65,90.33,89.79,entsoe.eu,false,
2024-04-13 11:00:00,Denmark,East Denmark,DK-DK2,72.7,126.07,88.87,88.83,entsoe.eu,false,
2024-04-13 12:00:00,Denmark,East Denmark,DK-DK2,75.64,129.53,88.51,88.49,entsoe.eu,false,
2024-04-13 13:00:00,Denmark,East Denmark,DK-DK2,83.77,138.52,87.46,87.23,entsoe.eu,false,
2024-04-13 14:00:00,Denmark,East Denmark,DK-DK2,79.84,131.35,88.09,86.28,entsoe.eu,false,
2024-04-13 15:00:00,Denmark,East Denmark,DK-DK2,37.26,77.71,93.51,85.01,entsoe.eu,false,
2024-04-13 16:00:00,Denmark,East Denmark,DK-DK2,30.59,71.5,94.59,81.25,entsoe.eu,false,
2024-04-13 17:00:00,Denmark,East Denmark,DK-DK2,36.54,77.19,93.51,78.65,entsoe.eu,false,
2024-04-13 18:00:00,Denmark,East Denmark,DK-DK2,39.5,80.84,92.97,77.67,entsoe.eu,false,
2024-04-13 19:00:00,Denmark,East Denmark,DK-DK2,36.53,74.37,93.51,78.09,entsoe.eu,false,
2024-04-13 20:00:00,Denmark,East Denmark,DK-DK2,35.43,69.7,93.79,80.32,entsoe.eu,false,
2024-04-13 21:00:00,Denmark,East Denmark,DK-DK2,32.6,60.05,94.29,83.28,entsoe.eu,false,
2024-04-13 22:00:00,Denmark,East Denmark,DK-DK2,51.36,79.3,92.41,86.3,entsoe.eu,false,
2024-04-13 23:00:00,Denmark,East Denmark,DK-DK2,49.48,76.15,92.89,86.9,entsoe.eu,false,
2024-04-14 00:00:00,Denmark,East Denmark,DK-DK2,51.19,77.35,92.86,86.65,entsoe.eu,false,
2024-04-14 01:00:00,Denmark,East Denmark,DK-DK2,50.82,76.98,92.8,85.79,entsoe.eu,false,
2024-04-14 02:00:00,Denmark,East Denmark,DK-DK2,40.9,65.92,93.92,86.01,entsoe.eu,false,
2024-04-14 03:00:00,Denmark,East Denmark,DK-DK2,30.15,54.15,94.92,89.03,entsoe.eu,false,
2024-04-14 04:00:00,Denmark,East Denmark,DK-DK2,25.81,49.49,95.46,89.31,entsoe.eu,false,
2024-04-14 05:00:00,Denmark,East Denmark,DK-DK2,26.8,51.53,95.29,90.39,entsoe.eu,false,
2024-04-14 06:00:00,Denmark,East Denmark,DK-DK2,34.97,62.2,94.05,93.91,entsoe.eu,false,
2024-04-14 07:00:00,Denmark,East Denmark,DK-DK2,47.32,81.51,92.6,92.49,entsoe.eu,false,
2024-04-14 08:00:00,Denmark,East Denmark,DK-DK2,50.48,89.43,91.99,91.93,entsoe.eu,false,
2024-04-14 09:00:00,Denmark,East Denmark,DK-DK2,55.03,96.16,91.53,91.49,entsoe.eu,false,
2024-04-14 10:00:00,Denmark,East Denmark,DK-DK2,55.44,96.62,91.48,91.46,entsoe.eu,false,
2024-04-14 11:00:00,Denmark,East Denmark,DK-DK2,58.0,99.22,91.11,91.06,entsoe.eu,false,
2024-04-14 12:00:00,Denmark,East Denmark,DK-DK2,62.47,104.46,90.41,90.36,entsoe.eu,false,
2024-04-14 13:00:00,Denmark,East Denmark,DK-DK2,60.21,100.7,90.72,90.61,entsoe.eu,false,
2024-04-14 14:00:00,Denmark,East Denmark,DK-DK2,62.0,101.16,90.31,90.2,entsoe.eu,false,
2024-04-14 15:00:00,Denmark,East Denmark,DK-DK2,37.68,64.91,93.28,93.27,entsoe.eu,false,
2024-04-14 16:00:00,Denmark,East Denmark,DK-DK2,51.56,81.1,90.91,86.47,entsoe.eu,false,
2024-04-14 17:00:00,Denmark,East Denmark,DK-DK2,48.27,79.44,91.53,83.74,entsoe.eu,false,
2024-04-14 18:00:00,Denmark,East Denmark,DK-DK2,49.44,83.98,91.31,83.9,entsoe.eu,false,
2024-04-14 19:00:00,Denmark,East Denmark,DK-DK2,49.21,85.19,91.35,83.37,entsoe.eu,false,
2024-04-14 20:00:00,Denmark,East Denmark,DK-DK2,51.63,91.49,90.92,82.91,entsoe.eu,false,
2024-04-14 21:00:00,Denmark,East Denmark,DK-DK2,51.85,95.29,90.89,82.05,entsoe.eu,false,
2024-04-14 22:00:00,Denmark,East Denmark,DK-DK2,53.64,99.22,90.56,79.36,entsoe.eu,false,
2024-04-14 23:00:00,Denmark,East Denmark,DK-DK2,60.81,108.8,89.27,77.68,entsoe.eu,false,
2024-04-15 00:00:00,Denmark,East Denmark,DK-DK2,57.91,108.02,89.83,77.66,entsoe.eu,false,
2024-04-15 01:00:00,Denmark,East Denmark,DK-DK2,59.36,110.37,89.6,74.68,entsoe.eu,false,
2024-04-15 02:00:00,Denmark,East Denmark,DK-DK2,63.73,117.55,88.83,70.95,entsoe.eu,false,
2024-04-15 03:00:00,Denmark,East Denmark,DK-DK2,73.57,134.29,87.11,68.92,entsoe.eu,false,
2024-04-15 04:00:00,Denmark,East Denmark,DK-DK2,92.78,159.21,83.7,64.6,entsoe.eu,false,
2024-04-15 05:00:00,Denmark,East Denmark,DK-DK2,82.86,150.09,85.58,66.44,entsoe.eu,false,
2024-04-15 06:00:00,Denmark,East Denmark,DK-DK2,75.89,142.37,86.79,68.83,entsoe.eu,false,
2024-04-15 07:00:00,Denmark,East Denmark,DK-DK2,79.22,147.94,85.56,72.86,entsoe.eu,false,
2024-04-15 08:00:00,Denmark,East Denmark,DK-DK2,74.77,143.35,86.59,75.77,entsoe.eu,false,
2024-04-15 09:00:00,Denmark,East Denmark,DK-DK2,64.94,130.71,88.7,74.87,entsoe.eu,false,
2024-04-15 10:00:00,Denmark,East Denmark,DK-DK2,61.43,122.81,89.35,75.01,entsoe.eu,false,
2024-04-15 11:00:00,Denmark,East Denmark,DK-DK2,80.68,147.1,86.18,83.93,entsoe.eu,false,
2024-04-15 12:00:00,Denmark,East Denmark,DK-DK2,74.49,135.42,87.76,83.18,entsoe.eu,false,
2024-04-15 13:00:00,Denmark,East Denmark,DK-DK2,68.99,124.93,88.44,79.1,entsoe.eu,false,
2024-04-15 14:00:00,Denmark,East Denmark,DK-DK2,70.37,126.69,87.91,76.55,entsoe.eu,false,
2024-04-15 15:00:00,Denmark,East Denmark,DK-DK2,70.79,128.81,87.44,77.8,entsoe.eu,false,
2024-04-15 16:00:00,Denmark,East Denmark,DK-DK2,80.72,144.24,85.51,75.37,entsoe.eu,false,
2024-04-15 17:00:00,Denmark,East Denmark,DK-DK2,95.34,163.67,82.82,77.43,entsoe.eu,false,
2024-04-15 18:00:00,Denmark,East Denmark,DK-DK2,98.84,166.96,82.32,79.01,entsoe.eu,false,
2024-04-15 19:00:00,Denmark,East Denmark,DK-DK2,96.01,161.89,82.84,82.83,entsoe.eu,false,
2024-04-15 20:00:00,Denmark,East Denmark,DK-DK2,96.6,161.82,82.76,82.4,entsoe.eu,false,
2024-04-15 21:00:00,Denmark,East Denmark,DK-DK2,80.18,138.53,85.36,84.24,entsoe.eu,false,
2024-04-15 22:00:00,Denmark,East Denmark,DK-DK2,73.26,131.41,86.97,86.66,entsoe.eu,false,
2024-04-15 23:00:00,Denmark,East Denmark,DK-DK2,71.68,129.21,87.84,87.45,entsoe.eu,false,
2024-04-16 00:00:00,Denmark,East Denmark,DK-DK2,67.38,127.31,87.92,87.39,entsoe.eu,false,
2024-04-16 01:00:00,Denmark,East Denmark,DK-DK2,67.44,128.26,88.12,85.34,entsoe.eu,false,
2024-04-16 02:00:00,Denmark,East Denmark,DK-DK2,71.12,133.45,87.03,84.96,entsoe.eu,false,
2024-04-16 03:00:00,Denmark,East Denmark,DK-DK2,80.62,144.42,85.43,81.64,entsoe.eu,false,
2024-04-16 04:00:00,Denmark,East Denmark,DK-DK2,86.1,150.63,84.63,74.4,entsoe.eu,false,
2024-04-16 05:00:00,Denmark,East Denmark,DK-DK2,89.68,156.34,83.98,77.65,entsoe.eu,false,
2024-04-16 06:00:00,Denmark,East Denmark,DK-DK2,91.23,159.45,83.96,77.88,entsoe.eu,false,
2024-04-16 07:00:00,Denmark,East Denmark,DK-DK2,110.71,183.73,81.75,80.9,entsoe.eu,false,
2024-04-16 08:00:00,Denmark,East Denmark,DK-DK2,78.58,146.27,86.0,80.52,entsoe.eu,false,
2024-04-16 09:00:00,Denmark,East Denmark,DK-DK2,100.16,170.86,83.58,79.68,entsoe.eu,false,
2024-04-16 10:00:00,Denmark,East Denmark,DK-DK2,84.37,155.97,85.06,83.08,entsoe.eu,false,
2024-04-16 11:00:00,Denmark,East Denmark,DK-DK2,92.44,161.31,84.39,78.16,entsoe.eu,false,
2024-04-16 12:00:00,Denmark,East Denmark,DK-DK2,79.01,138.91,86.64,73.65,entsoe.eu,false,
2024-04-16 13:00:00,Denmark,East Denmark,DK-DK2,83.37,148.99,85.4,76.81,entsoe.eu,false,
2024-04-16 14:00:00,Denmark,East Denmark,DK-DK2,84.9,163.46,84.77,83.67,entsoe.eu,false,
2024-04-16 15:00:00,Denmark,East Denmark,DK-DK2,108.23,201.18,81.73,78.59,entsoe.eu,false,
2024-04-16 16:00:00,Denmark,East Denmark,DK-DK2,113.05,219.71,80.33,76.34,entsoe.eu,false,
2024-04-16 17:00:00,Denmark,East Denmark,DK-DK2,117.45,234.32,80.38,70.46,entsoe.eu,false,
2024-04-16 18:00:00,Denmark,East Denmark,DK-DK2,129.43,251.57,78.52,68.34,entsoe.eu,false,
2024-04-16 19:00:00,Denmark,East Denmark,DK-DK2,101.08,213.66,82.21,67.72,entsoe.eu,false,
2024-04-16 20:00:00,Denmark,East Denmark,DK-DK2,104.46,214.48,81.72,67.83,entsoe.eu,false,
2024-04-16 21:00:00,Denmark,East Denmark,DK-DK2,95.7,206.25,83.09,67.71,entsoe.eu,false,
2024-04-16 22:00:00,Denmark,East Denmark,DK-DK2,105.8,225.46,81.55,68.93,entsoe.eu,false,
2024-04-16 23:00:00,Denmark,East Denmark,DK-DK2,87.79,195.15,84.63,68.47,entsoe.eu,false,
2024-04-17 00:00:00,Denmark,East Denmark,DK-DK2,78.93,177.89,86.21,68.6,entsoe.eu,false,
2024-04-17 01:00:00,Denmark,East Denmark,DK-DK2,80.37,175.73,85.95,68.47,entsoe.eu,false,
2024-04-17 02:00:00,Denmark,East Denmark,DK-DK2,81.48,183.61,85.73,69.8,entsoe.eu,false,
2024-04-17 03:00:00,Denmark,East Denmark,DK-DK2,94.0,203.45,83.37,70.93,entsoe.eu,false,
2024-04-17 04:00:00,Denmark,East Denmark,DK-DK2,126.98,240.56,77.16,70.27,entsoe.eu,false,
2024-04-17 05:00:00,Denmark,East Denmark,DK-DK2,137.79,246.36,77.16,70.5,entsoe.eu,false,
2024-04-17 06:00:00,Denmark,East Denmark,DK-DK2,129.96,237.83,79.94,72.96,entsoe.eu,false,
2024-04-17 07:00:00,Denmark,East Denmark,DK-DK2,100.15,199.47,84.69,75.17,entsoe.eu,false,
2024-04-17 08:00:00,Denmark,East Denmark,DK-DK2,68.43,164.97,88.17,77.69,entsoe.eu,false,
2024-04-17 09:00:00,Denmark,East Denmark,DK-DK2,72.41,178.45,87.46,79.06,entsoe.eu,false,
2024-04-17 10:00:00,Denmark,East Denmark,DK-DK2,67.62,165.31,88.26,77.47,entsoe.eu,false,
2024-04-17 11:00:00,Denmark,East Denmark,DK-DK2,69.58,169.43,87.92,78.99,entsoe.eu,false,
2024-04-17 12:00:00,Denmark,East Denmark,DK-DK2,79.53,184.56,86.12,78.27,entsoe.eu,false,
2024-04-17 13:00:00,Denmark,East Denmark,DK-DK2,73.01,173.05,87.3,76.68,entsoe.eu,false,
2024-04-17 14:00:00,Denmark,East Denmark,DK-DK2,60.28,157.07,89.54,74.5,entsoe.eu,false,
2024-04-17 15:00:00,Denmark,East Denmark,DK-DK2,62.32,164.17,89.17,74.63,entsoe.eu,false,
2024-04-17 16:00:00,Denmark,East Denmark,DK-DK2,111.39,237.41,80.04,72.49,entsoe.eu,false,
2024-04-17 17:00:00,Denmark,East Denmark,DK-DK2,76.29,185.39,86.17,69.79,entsoe.eu,false,
2024-04-17 18:00:00,Denmark,East Denmark,DK-DK2,141.17,254.17,77.77,65.04,entsoe.eu,false,
2024-04-17 19:00:00,Denmark,East Denmark,DK-DK2,93.46,198.05,83.3,66.1,entsoe.eu,false,
2024-04-17 20:00:00,Denmark,East Denmark,DK-DK2,92.73,200.31,83.67,66.2,entsoe.eu,false,
2024-04-17 21:00:00,Denmark,East Denmark,DK-DK2,112.94,241.46,80.23,67.08,entsoe.eu,false,
2024-04-17 22:00:00,Denmark,East Denmark,DK-DK2,79.9,175.36,86.1,65.19,entsoe.eu,false,
2024-04-17 23:00:00,Denmark,East Denmark,DK-DK2,78.75,170.99,86.29,64.83,entsoe.eu,false,
2024-04-18 00:00:00,Denmark,East Denmark,DK-DK2,70.9,171.24,87.66,67.5,entsoe.eu,false,
2024-04-18 01:00:00,Denmark,East Denmark,DK-DK2,75.33,169.92,86.87,66.17,entsoe.eu,false,
2024-04-18 02:00:00,Denmark,East Denmark,DK-DK2,78.68,175.78,86.28,66.86,entsoe.eu,false,
2024-04-18 03:00:00,Denmark,East Denmark,DK-DK2,104.85,216.89,81.58,66.94,entsoe.eu,false,
2024-04-18 04:00:00,Denmark,East Denmark,DK-DK2,187.53,325.92,65.44,63.4,entsoe.eu,false,
2024-04-18 05:00:00,Denmark,East Denmark,DK-DK2,218.23,340.02,65.41,64.13,entsoe.eu,false,
2024-04-18 06:00:00,Denmark,East Denmark,DK-DK2,192.89,322.72,68.91,68.27,entsoe.eu,false,
