Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-07-06 16:00:00,Denmark,Bornholm,DK-BHM,2.58,29.09,99.68,97.96,bornholm.powerlab.dk,false,
2024-07-06 17:00:00,Denmark,Bornholm,DK-BHM,1.11,33.57,99.86,98.91,bornholm.powerlab.dk,false,
2024-07-06 18:00:00,Denmark,Bornholm,DK-BHM,0.0,30.17,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-06 19:00:00,Denmark,Bornholm,DK-BHM,0.18,32.59,99.98,98.79,bornholm.powerlab.dk,false,
2024-07-06 20:00:00,Denmark,Bornholm,DK-BHM,0.72,33.65,99.9,95.03,bornholm.powerlab.dk,false,
2024-07-06 21:00:00,Denmark,Bornholm,DK-BHM,1.64,31.42,99.78,86.78,bornholm.powerlab.dk,false,
2024-07-06 22:00:00,Denmark,Bornholm,DK-BHM,0.85,29.93,99.89,95.27,bornholm.powerlab.dk,false,
2024-07-06 23:00:00,Denmark,Bornholm,DK-BHM,0.0,22.53,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 00:00:00,Denmark,Bornholm,DK-BHM,0.0,21.95,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 01:00:00,Denmark,Bornholm,DK-BHM,0.0,22.69,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 02:00:00,Denmark,Bornholm,DK-BHM,0.0,22.83,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 03:00:00,Denmark,Bornholm,DK-BHM,0.0,26.2,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 04:00:00,Denmark,Bornholm,DK-BHM,0.0,27.65,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 05:00:00,Denmark,Bornholm,DK-BHM,0.0,27.71,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 06:00:00,Denmark,Bornholm,DK-BHM,0.0,28.03,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 07:00:00,Denmark,Bornholm,DK-BHM,0.0,30.88,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 08:00:00,Denmark,Bornholm,DK-BHM,0.0,32.15,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 09:00:00,Denmark,Bornholm,DK-BHM,0.0,32.55,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 10:00:00,Denmark,Bornholm,DK-BHM,0.0,32.56,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 11:00:00,Denmark,Bornholm,DK-BHM,0.0,33.01,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 12:00:00,Denmark,Bornholm,DK-BHM,0.0,33.95,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 13:00:00,Denmark,Bornholm,DK-BHM,0.0,34.45,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-07 14:00:00,Denmark,Bornholm,DK-BHM,0.05,34.98,99.99,99.93,bornholm.powerlab.dk,false,
2024-07-07 15:00:00,Denmark,Bornholm,DK-BHM,0.44,34.14,99.95,96.74,bornholm.powerlab.dk,false,
2024-07-07 16:00:00,Denmark,Bornholm,DK-BHM,0.98,33.53,99.89,88.66,bornholm.powerlab.dk,false,
2024-07-07 17:00:00,Denmark,Bornholm,DK-BHM,1.16,37.79,99.87,85.19,bornholm.powerlab.dk,false,
2024-07-07 18:00:00,Denmark,Bornholm,DK-BHM,1.34,40.64,99.84,81.45,bornholm.powerlab.dk,false,
2024-07-07 19:00:00,Denmark,Bornholm,DK-BHM,1.59,42.57,99.81,78.21,bornholm.powerlab.dk,false,
2024-07-07 20:00:00,Denmark,Bornholm,DK-BHM,1.73,34.24,99.8,76.56,bornholm.powerlab.dk,false,
2024-07-07 21:00:00,Denmark,Bornholm,DK-BHM,1.64,34.63,99.81,75.74,bornholm.powerlab.dk,false,
2024-07-07 22:00:00,Denmark,Bornholm,DK-BHM,1.73,36.63,99.8,74.26,bornholm.powerlab.dk,false,
2024-07-07 23:00:00,Denmark,Bornholm,DK-BHM,1.59,36.11,99.8,76.16,bornholm.powerlab.dk,false,
2024-07-08 00:00:00,Denmark,Bornholm,DK-BHM,1.54,35.99,99.81,77.37,bornholm.powerlab.dk,false,
2024-07-08 01:00:00,Denmark,Bornholm,DK-BHM,1.46,36.16,99.82,78.86,bornholm.powerlab.dk,false,
2024-07-08 02:00:00,Denmark,Bornholm,DK-BHM,1.04,34.31,99.88,82.8,bornholm.powerlab.dk,false,
2024-07-08 03:00:00,Denmark,Bornholm,DK-BHM,1.19,34.39,99.87,79.45,bornholm.powerlab.dk,false,
2024-07-08 04:00:00,Denmark,Bornholm,DK-BHM,1.22,41.86,99.87,77.45,bornholm.powerlab.dk,false,
2024-07-08 05:00:00,Denmark,Bornholm,DK-BHM,1.38,41.51,99.86,77.06,bornholm.powerlab.dk,false,
2024-07-08 06:00:00,Denmark,Bornholm,DK-BHM,1.1,41.61,99.89,82.8,bornholm.powerlab.dk,false,
2024-07-08 07:00:00,Denmark,Bornholm,DK-BHM,0.73,34.82,99.93,89.56,bornholm.powerlab.dk,false,
2024-07-08 08:00:00,Denmark,Bornholm,DK-BHM,0.43,35.1,99.96,93.87,bornholm.powerlab.dk,false,
2024-07-08 09:00:00,Denmark,Bornholm,DK-BHM,1.01,36.99,99.88,93.63,bornholm.powerlab.dk,false,
2024-07-08 10:00:00,Denmark,Bornholm,DK-BHM,0.98,36.66,99.87,96.42,bornholm.powerlab.dk,false,
2024-07-08 11:00:00,Denmark,Bornholm,DK-BHM,0.21,35.09,99.98,97.46,bornholm.powerlab.dk,false,
2024-07-08 12:00:00,Denmark,Bornholm,DK-BHM,0.73,36.35,99.94,91.97,bornholm.powerlab.dk,false,
2024-07-08 13:00:00,Denmark,Bornholm,DK-BHM,0.75,37.14,99.91,95.37,bornholm.powerlab.dk,false,
2024-07-08 14:00:00,Denmark,Bornholm,DK-BHM,0.3,36.1,99.97,95.89,bornholm.powerlab.dk,false,
2024-07-08 15:00:00,Denmark,Bornholm,DK-BHM,0.56,35.24,99.95,92.05,bornholm.powerlab.dk,false,
2024-07-08 16:00:00,Denmark,Bornholm,DK-BHM,0.84,34.24,99.92,86.84,bornholm.powerlab.dk,false,
2024-07-08 17:00:00,Denmark,Bornholm,DK-BHM,1.08,32.02,99.89,80.32,bornholm.powerlab.dk,false,
2024-07-08 18:00:00,Denmark,Bornholm,DK-BHM,1.42,30.3,99.84,73.22,bornholm.powerlab.dk,false,
2024-07-08 19:00:00,Denmark,Bornholm,DK-BHM,1.68,29.64,99.81,68.58,bornholm.powerlab.dk,false,
2024-07-08 20:00:00,Denmark,Bornholm,DK-BHM,1.74,29.54,99.8,67.33,bornholm.powerlab.dk,false,
2024-07-08 21:00:00,Denmark,Bornholm,DK-BHM,1.83,31.91,99.78,65.83,bornholm.powerlab.dk,false,
2024-07-08 22:00:00,Denmark,Bornholm,DK-BHM,2.09,33.57,99.75,63.52,bornholm.powerlab.dk,false,
2024-07-08 23:00:00,Denmark,Bornholm,DK-BHM,2.16,34.49,99.74,62.66,bornholm.powerlab.dk,false,
2024-07-09 00:00:00,Denmark,Bornholm,DK-BHM,2.22,35.23,99.73,61.48,bornholm.powerlab.dk,false,
2024-07-09 01:00:00,Denmark,Bornholm,DK-BHM,2.23,35.0,99.73,60.73,bornholm.powerlab.dk,false,
2024-07-09 02:00:00,Denmark,Bornholm,DK-BHM,2.18,35.11,99.73,60.38,bornholm.powerlab.dk,false,
2024-07-09 03:00:00,Denmark,Bornholm,DK-BHM,1.98,35.04,99.77,61.87,bornholm.powerlab.dk,false,
2024-07-09 04:00:00,Denmark,Bornholm,DK-BHM,1.43,33.78,99.87,67.75,bornholm.powerlab.dk,false,
2024-07-09 05:00:00,Denmark,Bornholm,DK-BHM,1.48,37.26,99.86,74.77,bornholm.powerlab.dk,false,
2024-07-09 06:00:00,Denmark,Bornholm,DK-BHM,1.12,38.5,99.91,79.67,bornholm.powerlab.dk,false,
2024-07-09 07:00:00,Denmark,Bornholm,DK-BHM,1.2,35.24,99.9,80.5,bornholm.powerlab.dk,false,
2024-07-09 08:00:00,Denmark,Bornholm,DK-BHM,0.97,35.09,99.92,86.22,bornholm.powerlab.dk,false,
2024-07-09 09:00:00,Denmark,Bornholm,DK-BHM,0.9,35.13,99.93,87.79,bornholm.powerlab.dk,false,
2024-07-09 10:00:00,Denmark,Bornholm,DK-BHM,2.96,36.28,99.65,95.87,bornholm.powerlab.dk,false,
2024-07-09 11:00:00,Denmark,Bornholm,DK-BHM,0.69,30.95,99.91,98.99,bornholm.powerlab.dk,false,
2024-07-09 12:00:00,Denmark,Bornholm,DK-BHM,0.0,30.11,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-09 13:00:00,Denmark,Bornholm,DK-BHM,0.0,28.51,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-09 14:00:00,Denmark,Bornholm,DK-BHM,0.0,29.06,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-09 15:00:00,Denmark,Bornholm,DK-BHM,0.01,28.94,100.0,99.74,bornholm.powerlab.dk,false,
2024-07-09 16:00:00,Denmark,Bornholm,DK-BHM,0.09,28.34,99.99,97.97,bornholm.powerlab.dk,false,
2024-07-09 17:00:00,Denmark,Bornholm,DK-BHM,0.15,26.62,99.98,96.41,bornholm.powerlab.dk,false,
2024-07-09 18:00:00,Denmark,Bornholm,DK-BHM,0.1,24.17,99.99,97.29,bornholm.powerlab.dk,false,
2024-07-09 19:00:00,Denmark,Bornholm,DK-BHM,0.04,22.18,100.0,98.97,bornholm.powerlab.dk,false,
2024-07-09 20:00:00,Denmark,Bornholm,DK-BHM,0.0,21.38,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-09 21:00:00,Denmark,Bornholm,DK-BHM,0.0,20.95,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-09 22:00:00,Denmark,Bornholm,DK-BHM,0.0,21.18,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-09 23:00:00,Denmark,Bornholm,DK-BHM,0.0,21.53,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-10 00:00:00,Denmark,Bornholm,DK-BHM,0.0,21.06,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-10 01:00:00,Denmark,Bornholm,DK-BHM,0.0,22.74,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-10 02:00:00,Denmark,Bornholm,DK-BHM,0.0,24.1,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-10 03:00:00,Denmark,Bornholm,DK-BHM,0.01,25.04,100.0,99.56,bornholm.powerlab.dk,false,
2024-07-10 04:00:00,Denmark,Bornholm,DK-BHM,0.16,25.14,99.99,94.95,bornholm.powerlab.dk,false,
2024-07-10 05:00:00,Denmark,Bornholm,DK-BHM,0.42,27.59,99.97,88.27,bornholm.powerlab.dk,false,
2024-07-10 06:00:00,Denmark,Bornholm,DK-BHM,0.44,29.4,99.97,89.24,bornholm.powerlab.dk,false,
2024-07-10 07:00:00,Denmark,Bornholm,DK-BHM,0.31,30.47,99.98,93.33,bornholm.powerlab.dk,false,
2024-07-10 08:00:00,Denmark,Bornholm,DK-BHM,0.0,77.64,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-10 09:00:00,Denmark,Bornholm,DK-BHM,0.03,42.62,100.0,99.51,bornholm.powerlab.dk,false,
2024-07-10 10:00:00,Denmark,Bornholm,DK-BHM,0.0,31.01,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-10 11:00:00,Denmark,Bornholm,DK-BHM,5.94,35.85,99.37,94.68,bornholm.powerlab.dk,false,
2024-07-10 12:00:00,Denmark,Bornholm,DK-BHM,21.14,52.61,97.72,79.9,bornholm.powerlab.dk,false,
2024-07-10 13:00:00,Denmark,Bornholm,DK-BHM,17.36,45.88,98.14,80.9,bornholm.powerlab.dk,false,
2024-07-10 14:00:00,Denmark,Bornholm,DK-BHM,1.22,31.8,99.92,72.7,bornholm.powerlab.dk,false,
2024-07-10 15:00:00,Denmark,Bornholm,DK-BHM,1.03,31.01,99.94,75.01,bornholm.powerlab.dk,false,
2024-07-10 16:00:00,Denmark,Bornholm,DK-BHM,0.92,30.4,99.94,74.36,bornholm.powerlab.dk,false,
2024-07-10 17:00:00,Denmark,Bornholm,DK-BHM,0.81,30.03,99.95,77.56,bornholm.powerlab.dk,false,
2024-07-10 18:00:00,Denmark,Bornholm,DK-BHM,0.97,30.51,99.94,71.3,bornholm.powerlab.dk,false,
2024-07-10 19:00:00,Denmark,Bornholm,DK-BHM,1.05,30.2,99.94,68.44,bornholm.powerlab.dk,false,
2024-07-10 20:00:00,Denmark,Bornholm,DK-BHM,1.12,30.72,99.93,66.82,bornholm.powerlab.dk,false,
2024-07-10 21:00:00,Denmark,Bornholm,DK-BHM,1.3,32.59,99.9,64.17,bornholm.powerlab.dk,false,
2024-07-10 22:00:00,Denmark,Bornholm,DK-BHM,1.61,33.89,99.84,62.26,bornholm.powerlab.dk,false,
2024-07-10 23:00:00,Denmark,Bornholm,DK-BHM,1.65,34.27,99.83,61.2,bornholm.powerlab.dk,false,
2024-07-11 00:00:00,Denmark,Bornholm,DK-BHM,1.78,34.99,99.81,60.05,bornholm.powerlab.dk,false,
2024-07-11 01:00:00,Denmark,Bornholm,DK-BHM,1.81,35.91,99.81,59.4,bornholm.powerlab.dk,false,
2024-07-11 02:00:00,Denmark,Bornholm,DK-BHM,1.95,36.58,99.79,58.5,bornholm.powerlab.dk,false,
2024-07-11 03:00:00,Denmark,Bornholm,DK-BHM,1.85,36.29,99.81,59.49,bornholm.powerlab.dk,false,
2024-07-11 04:00:00,Denmark,Bornholm,DK-BHM,1.67,34.99,99.83,62.12,bornholm.powerlab.dk,false,
2024-07-11 05:00:00,Denmark,Bornholm,DK-BHM,1.58,39.94,99.84,67.89,bornholm.powerlab.dk,false,
2024-07-11 06:00:00,Denmark,Bornholm,DK-BHM,1.43,40.78,99.86,71.06,bornholm.powerlab.dk,false,
2024-07-11 07:00:00,Denmark,Bornholm,DK-BHM,1.38,34.39,99.87,74.25,bornholm.powerlab.dk,false,
2024-07-11 08:00:00,Denmark,Bornholm,DK-BHM,1.15,34.98,99.89,79.28,bornholm.powerlab.dk,false,
2024-07-11 09:00:00,Denmark,Bornholm,DK-BHM,1.09,34.99,99.9,81.07,bornholm.powerlab.dk,false,
2024-07-11 10:00:00,Denmark,Bornholm,DK-BHM,1.4,35.2,99.87,77.62,bornholm.powerlab.dk,false,
2024-07-11 11:00:00,Denmark,Bornholm,DK-BHM,1.47,34.56,99.87,74.33,bornholm.powerlab.dk,false,
2024-07-11 12:00:00,Denmark,Bornholm,DK-BHM,1.55,34.63,99.86,72.84,bornholm.powerlab.dk,false,
2024-07-11 13:00:00,Denmark,Bornholm,DK-BHM,0.91,34.48,99.92,82.67,bornholm.powerlab.dk,false,
2024-07-11 14:00:00,Denmark,Bornholm,DK-BHM,0.69,34.43,99.94,86.51,bornholm.powerlab.dk,false,
2024-07-11 15:00:00,Denmark,Bornholm,DK-BHM,0.88,33.59,99.92,83.8,bornholm.powerlab.dk,false,
2024-07-11 16:00:00,Denmark,Bornholm,DK-BHM,1.02,32.75,99.91,79.39,bornholm.powerlab.dk,false,
2024-07-11 17:00:00,Denmark,Bornholm,DK-BHM,1.11,32.47,99.9,75.77,bornholm.powerlab.dk,false,
2024-07-11 18:00:00,Denmark,Bornholm,DK-BHM,1.32,37.45,99.88,69.16,bornholm.powerlab.dk,false,
2024-07-11 19:00:00,Denmark,Bornholm,DK-BHM,1.46,41.96,99.87,65.68,bornholm.powerlab.dk,false,
2024-07-11 20:00:00,Denmark,Bornholm,DK-BHM,1.48,31.71,99.88,62.99,bornholm.powerlab.dk,false,
2024-07-11 21:00:00,Denmark,Bornholm,DK-BHM,1.42,32.82,99.88,62.77,bornholm.powerlab.dk,false,
2024-07-11 22:00:00,Denmark,Bornholm,DK-BHM,1.32,32.35,99.9,62.17,bornholm.powerlab.dk,false,
2024-07-11 23:00:00,Denmark,Bornholm,DK-BHM,1.41,33.85,99.87,61.57,bornholm.powerlab.dk,false,
2024-07-12 00:00:00,Denmark,Bornholm,DK-BHM,1.39,34.6,99.88,62.04,bornholm.powerlab.dk,false,
2024-07-12 01:00:00,Denmark,Bornholm,DK-BHM,1.28,33.69,99.9,62.38,bornholm.powerlab.dk,false,
2024-07-12 02:00:00,Denmark,Bornholm,DK-BHM,1.3,33.78,99.89,61.85,bornholm.powerlab.dk,false,
2024-07-12 03:00:00,Denmark,Bornholm,DK-BHM,1.11,33.56,99.92,64.31,bornholm.powerlab.dk,false,
2024-07-12 04:00:00,Denmark,Bornholm,DK-BHM,0.97,41.02,99.94,68.95,bornholm.powerlab.dk,false,
2024-07-12 05:00:00,Denmark,Bornholm,DK-BHM,0.98,42.33,99.94,73.97,bornholm.powerlab.dk,false,
2024-07-12 06:00:00,Denmark,Bornholm,DK-BHM,0.87,33.65,99.95,78.95,bornholm.powerlab.dk,false,
2024-07-12 07:00:00,Denmark,Bornholm,DK-BHM,0.99,34.73,99.93,79.89,bornholm.powerlab.dk,false,
2024-07-12 08:00:00,Denmark,Bornholm,DK-BHM,0.83,34.85,99.95,84.77,bornholm.powerlab.dk,false,
2024-07-12 09:00:00,Denmark,Bornholm,DK-BHM,0.73,35.63,99.96,87.63,bornholm.powerlab.dk,false,
2024-07-12 10:00:00,Denmark,Bornholm,DK-BHM,0.51,35.2,99.97,91.43,bornholm.powerlab.dk,false,
2024-07-12 11:00:00,Denmark,Bornholm,DK-BHM,0.29,34.85,99.98,95.11,bornholm.powerlab.dk,false,
2024-07-12 12:00:00,Denmark,Bornholm,DK-BHM,0.42,35.45,99.97,93.01,bornholm.powerlab.dk,false,
2024-07-12 13:00:00,Denmark,Bornholm,DK-BHM,0.51,34.88,99.97,91.05,bornholm.powerlab.dk,false,
2024-07-12 14:00:00,Denmark,Bornholm,DK-BHM,0.53,33.42,99.97,89.77,bornholm.powerlab.dk,false,
2024-07-12 15:00:00,Denmark,Bornholm,DK-BHM,0.57,30.52,99.96,87.61,bornholm.powerlab.dk,false,
2024-07-12 16:00:00,Denmark,Bornholm,DK-BHM,0.37,35.01,99.98,90.87,bornholm.powerlab.dk,false,
2024-07-12 17:00:00,Denmark,Bornholm,DK-BHM,0.32,37.53,99.98,91.56,bornholm.powerlab.dk,false,
2024-07-12 18:00:00,Denmark,Bornholm,DK-BHM,0.13,32.47,99.99,96.55,bornholm.powerlab.dk,false,
2024-07-12 19:00:00,Denmark,Bornholm,DK-BHM,0.0,24.29,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-12 20:00:00,Denmark,Bornholm,DK-BHM,0.0,23.55,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-12 21:00:00,Denmark,Bornholm,DK-BHM,0.0,22.9,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-12 22:00:00,Denmark,Bornholm,DK-BHM,0.0,23.04,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-12 23:00:00,Denmark,Bornholm,DK-BHM,0.0,24.11,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-13 00:00:00,Denmark,Bornholm,DK-BHM,0.07,26.45,99.99,98.21,bornholm.powerlab.dk,false,
2024-07-13 01:00:00,Denmark,Bornholm,DK-BHM,0.46,31.21,99.95,88.49,bornholm.powerlab.dk,false,
2024-07-13 02:00:00,Denmark,Bornholm,DK-BHM,0.39,30.88,99.96,90.1,bornholm.powerlab.dk,false,
2024-07-13 03:00:00,Denmark,Bornholm,DK-BHM,0.69,31.84,99.94,80.18,bornholm.powerlab.dk,false,
2024-07-13 04:00:00,Denmark,Bornholm,DK-BHM,0.92,32.7,99.92,72.62,bornholm.powerlab.dk,false,
2024-07-13 05:00:00,Denmark,Bornholm,DK-BHM,0.85,31.44,99.93,76.4,bornholm.powerlab.dk,false,
2024-07-13 06:00:00,Denmark,Bornholm,DK-BHM,1.13,32.09,99.91,71.69,bornholm.powerlab.dk,false,
2024-07-13 07:00:00,Denmark,Bornholm,DK-BHM,1.15,32.98,99.92,71.83,bornholm.powerlab.dk,false,
2024-07-13 08:00:00,Denmark,Bornholm,DK-BHM,35.77,71.27,96.0,72.07,bornholm.powerlab.dk,false,
2024-07-13 09:00:00,Denmark,Bornholm,DK-BHM,93.29,137.65,89.35,72.72,bornholm.powerlab.dk,false,
2024-07-13 10:00:00,Denmark,Bornholm,DK-BHM,85.76,128.56,90.29,72.88,bornholm.powerlab.dk,false,
2024-07-13 11:00:00,Denmark,Bornholm,DK-BHM,77.03,118.2,91.27,76.3,bornholm.powerlab.dk,false,
2024-07-13 12:00:00,Denmark,Bornholm,DK-BHM,96.54,142.4,88.74,81.62,bornholm.powerlab.dk,false,
2024-07-13 13:00:00,Denmark,Bornholm,DK-BHM,81.82,126.26,90.44,84.5,bornholm.powerlab.dk,false,
2024-07-13 14:00:00,Denmark,Bornholm,DK-BHM,35.07,77.63,95.34,85.08,bornholm.powerlab.dk,false,
2024-07-13 15:00:00,Denmark,Bornholm,DK-BHM,9.78,41.26,98.77,85.32,bornholm.powerlab.dk,false,
2024-07-13 16:00:00,Denmark,Bornholm,DK-BHM,0.88,28.13,99.92,84.26,bornholm.powerlab.dk,false,
2024-07-13 17:00:00,Denmark,Bornholm,DK-BHM,0.67,29.47,99.94,82.36,bornholm.powerlab.dk,false,
2024-07-13 18:00:00,Denmark,Bornholm,DK-BHM,0.79,35.71,99.93,79.95,bornholm.powerlab.dk,false,
2024-07-13 19:00:00,Denmark,Bornholm,DK-BHM,0.88,40.69,99.91,79.03,bornholm.powerlab.dk,false,
2024-07-13 20:00:00,Denmark,Bornholm,DK-BHM,1.07,34.05,99.89,75.37,bornholm.powerlab.dk,false,
2024-07-13 21:00:00,Denmark,Bornholm,DK-BHM,1.03,31.65,99.89,76.61,bornholm.powerlab.dk,false,
2024-07-13 22:00:00,Denmark,Bornholm,DK-BHM,1.01,32.88,99.9,77.54,bornholm.powerlab.dk,false,
2024-07-13 23:00:00,Denmark,Bornholm,DK-BHM,0.94,33.33,99.91,79.71,bornholm.powerlab.dk,false,
2024-07-14 00:00:00,Denmark,Bornholm,DK-BHM,0.89,32.99,99.91,81.35,bornholm.powerlab.dk,false,
2024-07-14 01:00:00,Denmark,Bornholm,DK-BHM,0.87,33.63,99.91,81.29,bornholm.powerlab.dk,false,
2024-07-14 02:00:00,Denmark,Bornholm,DK-BHM,0.9,34.9,99.91,79.83,bornholm.powerlab.dk,false,
2024-07-14 03:00:00,Denmark,Bornholm,DK-BHM,0.66,33.17,99.94,84.91,bornholm.powerlab.dk,false,
2024-07-14 04:00:00,Denmark,Bornholm,DK-BHM,0.66,32.61,99.94,84.94,bornholm.powerlab.dk,false,
2024-07-14 05:00:00,Denmark,Bornholm,DK-BHM,0.62,32.63,99.94,87.14,bornholm.powerlab.dk,false,
2024-07-14 06:00:00,Denmark,Bornholm,DK-BHM,1.44,33.88,99.82,96.58,bornholm.powerlab.dk,false,
2024-07-14 07:00:00,Denmark,Bornholm,DK-BHM,1.07,31.85,99.87,99.81,bornholm.powerlab.dk,false,
2024-07-14 08:00:00,Denmark,Bornholm,DK-BHM,0.13,33.39,99.98,99.98,bornholm.powerlab.dk,false,
2024-07-14 09:00:00,Denmark,Bornholm,DK-BHM,0.0,34.71,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-14 10:00:00,Denmark,Bornholm,DK-BHM,0.0,34.64,100.0,100.0,bornholm.powerlab.dk,false,
2024-07-14 11:00:00,Denmark,Bornholm,DK-BHM,0.34,35.97,99.96,99.96,bornholm.powerlab.dk,false,
2024-07-14 12:00:00,Denmark,Bornholm,DK-BHM,0.49,36.78,99.94,99.94,bornholm.powerlab.dk,false,
2024-07-14 13:00:00,Denmark,Bornholm,DK-BHM,2.96,39.78,99.64,99.64,bornholm.powerlab.dk,false,
2024-07-14 14:00:00,Denmark,Bornholm,DK-BHM,7.42,45.61,98.99,98.89,bornholm.powerlab.dk,false,
2024-07-14 15:00:00,Denmark,Bornholm,DK-BHM,1.66,37.48,99.8,92.61,bornholm.powerlab.dk,false,
2024-07-14 16:00:00,Denmark,Bornholm,DK-BHM,0.64,32.51,99.96,83.69,bornholm.powerlab.dk,false,
2024-07-14 17:00:00,Denmark,Bornholm,DK-BHM,0.74,31.49,99.95,78.05,bornholm.powerlab.dk,false,
2024-07-14 18:00:00,Denmark,Bornholm,DK-BHM,0.91,31.47,99.94,71.95,bornholm.powerlab.dk,false,
2024-07-14 19:00:00,Denmark,Bornholm,DK-BHM,0.99,41.92,99.93,70.16,bornholm.powerlab.dk,false,
2024-07-14 20:00:00,Denmark,Bornholm,DK-BHM,1.07,39.26,99.91,71.35,bornholm.powerlab.dk,false,
2024-07-14 21:00:00,Denmark,Bornholm,DK-BHM,1.27,33.19,99.88,71.22,bornholm.powerlab.dk,false,
2024-07-14 22:00:00,Denmark,Bornholm,DK-BHM,1.32,32.67,99.86,71.97,bornholm.powerlab.dk,false,
2024-07-14 23:00:00,Denmark,Bornholm,DK-BHM,1.27,32.5,99.86,72.44,bornholm.powerlab.dk,false,
2024-07-15 00:00:00,Denmark,Bornholm,DK-BHM,1.32,33.32,99.85,70.91,bornholm.powerlab.dk,false,
2024-07-15 01:00:00,Denmark,Bornholm,DK-BHM,1.49,34.36,99.83,66.54,bornholm.powerlab.dk,false,
2024-07-15 02:00:00,Denmark,Bornholm,DK-BHM,1.49,34.39,99.84,65.56,bornholm.powerlab.dk,false,
2024-07-15 03:00:00,Denmark,Bornholm,DK-BHM,1.44,34.31,99.85,65.91,bornholm.powerlab.dk,false,
2024-07-15 04:00:00,Denmark,Bornholm,DK-BHM,1.0,32.12,99.92,71.97,bornholm.powerlab.dk,false,
2024-07-15 05:00:00,Denmark,Bornholm,DK-BHM,0.86,30.5,99.95,75.39,bornholm.powerlab.dk,false,
2024-07-15 06:00:00,Denmark,Bornholm,DK-BHM,0.66,30.77,99.96,83.65,bornholm.powerlab.dk,false,
2024-07-15 07:00:00,Denmark,Bornholm,DK-BHM,0.4,31.54,99.98,90.83,bornholm.powerlab.dk,false,
2024-07-15 08:00:00,Denmark,Bornholm,DK-BHM,0.35,33.07,99.98,92.69,bornholm.powerlab.dk,false,
2024-07-15 09:00:00,Denmark,Bornholm,DK-BHM,2.44,37.73,99.71,93.71,bornholm.powerlab.dk,false,
2024-07-15 10:00:00,Denmark,Bornholm,DK-BHM,5.21,41.87,99.31,94.65,bornholm.powerlab.dk,false,
2024-07-15 11:00:00,Denmark,Bornholm,DK-BHM,5.99,43.45,99.19,95.45,bornholm.powerlab.dk,false,
2024-07-15 12:00:00,Denmark,Bornholm,DK-BHM,3.37,39.8,99.57,95.07,bornholm.powerlab.dk,false,
2024-07-15 13:00:00,Denmark,Bornholm,DK-BHM,1.45,37.56,99.83,95.9,bornholm.powerlab.dk,false,
2024-07-15 14:00:00,Denmark,Bornholm,DK-BHM,0.37,35.66,99.98,92.17,bornholm.powerlab.dk,false,
2024-07-15 15:00:00,Denmark,Bornholm,DK-BHM,0.46,33.63,99.97,89.62,bornholm.powerlab.dk,false,
2024-07-15 16:00:00,Denmark,Bornholm,DK-BHM,0.6,32.1,99.96,84.59,bornholm.powerlab.dk,false,
2024-07-15 17:00:00,Denmark,Bornholm,DK-BHM,0.74,32.94,99.95,79.36,bornholm.powerlab.dk,false,
2024-07-15 18:00:00,Denmark,Bornholm,DK-BHM,0.48,115.34,99.97,86.05,bornholm.powerlab.dk,false,
2024-07-15 19:00:00,Denmark,Bornholm,DK-BHM,0.53,129.87,99.97,84.22,bornholm.powerlab.dk,false,
